declaration_id,donation_id_transparency,donation_amount,donation_range,,donation_type,donation_year,donation_date,donation_origin,recipient_id_transparency,person_id_recipient,recipient_type,recipient_person_entry,recipient_last_name,recipient_name,recipient_party,donor_id_transparency,company_id_transparency,person_id_transparency,donor_type,donor_person_entry,donor_last_name_01,donor_name_01,donor_gender_01,donor_last_name_02,donor_name_02,donor_gender_02,source_name,additional_notes,record_date_of_entry
33700,DO201800115,5000,"500,00-5.000,00",,contribution,2018,,,RE00078,PE00634,Parlamentare o membro del Governo,muronirossella,Muroni,Rossella,Liberi e Uguali,DO00154,,,Società o professionista,,Romagnoli F.lli spa,,,,,,joint_declaration,,
33300,DO201800116,5000,"500,00-5.000,00",,contribution,2018,,,RE00052,PE00344,Parlamentare o membro del Governo,erranivasco,Errani,Vasco,Liberi e Uguali,DO00153,,,Società o professionista,,Romagna Spedizioni srl,,,,,,joint_declaration,,
33481,DO201800117,5000,"500,00-5.000,00",,contribution,2018,,,RE00003,,Partito o movimento politico,,10 Volte Meglio,,10 Volte Meglio,DO00324,,,Persona,bernardistefano,Bernardi,Stefano,M,,,,joint_declaration,,
34439,DO201800118,5000,"500,00-5.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00275,,PE00039,Parlamentare o membro del Governo,balbonialberto,Balboni,Alberto,M,,,,joint_declaration,,
33350,DO201800119,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01066,,PE00740,Parlamentare o membro del Governo,planggeralbrecht,Plangger,Albrecht,M,,,,joint_declaration,,
34268,DO201800120,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00785,,,Persona,lanzgerhard,Lanz,Gerhard,M,,,,joint_declaration,,
34269,DO201800121,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01359,,,Persona,widmannthomas,Widmann,Thomas,M,,,,joint_declaration,,
34270,DO201800122,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01382,,,Persona,zublasingreinhard,Zublasing,Reinhard,M,,,,joint_declaration,,
34271,DO201800123,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00227,,,Persona,achammerphilipp,Achammer,Philipp,M,,,,joint_declaration,,
34272,DO201800124,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00271,,,Persona,bachermarcenichpaula,Bacher Marcenich,Paula,F,,,,joint_declaration,,
34273,DO201800125,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00805,,,Persona,locherfranz,Locher,Franz,M,,,,joint_declaration,,
34274,DO201800126,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00964,,,Persona,nogglerjosef,Noggler,Josef,M,,,,joint_declaration,,
34275,DO201800127,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01327,,,Persona,vallazzamanfred,Vallazza,Manfred,M,,,,joint_declaration,,
34276,DO201800128,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00621,,,Persona,federspielermartin,Federspieler,Martin,M,,,,joint_declaration,,
34277,DO201800129,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00775,,,Persona,kompatscherarno,Kompatscher,Arno,M,,,,joint_declaration,,
34278,DO201800130,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00773,,,Persona,kienzlrichard,Kienzl,Richard,M,,,,joint_declaration,,
34279,DO201800131,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01052,,,Persona,pinggeradieter,Pinggera,Dieter,M,,,,joint_declaration,,
34280,DO201800132,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00246,,,Persona,amhofmagdalena,Amhof,Magdalena,F,,,,joint_declaration,,
34281,DO201800133,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00781,,,Persona,ladurnerchrista,Ladurner,Christa,F,,,,joint_declaration,,
34282,DO201800134,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00969,,,Persona,oberhammerulrike,Oberhammer,Ulrike,F,,,,joint_declaration,,
34284,DO201800135,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01360,,,Persona,wiedmerperkmannangelika,Wiedmer Perkmann,Angelika,F,,,,joint_declaration,,
34285,DO201800136,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00864,,,Persona,marihoferbeatrix,Marihofer,Beatrix,F,,,,joint_declaration,,
34286,DO201800137,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01108,,,Persona,renzlerhelmuth,Renzler,Helmuth,M,,,,joint_declaration,,
34287,DO201800138,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01361,,,Persona,wildbarbara,Wild,Barbara,F,,,,joint_declaration,,
34288,DO201800139,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01203,,,Persona,schulerarnold,Schuler,Arnold,M,,,,joint_declaration,,
34289,DO201800140,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01276,,,Persona,telsermartin,Telser,Martin,M,,,,joint_declaration,,
34290,DO201800141,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00556,,,Persona,deegwaltraud,Deeg,Waltraud,F,,,,joint_declaration,,
34291,DO201800142,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00464,,,Persona,christanellzeno,Christanell,Zeno,M,,,,joint_declaration,,
34292,DO201800143,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01198,,,Persona,schieferoswald,Schiefer,Oswald,M,,,,joint_declaration,,
34293,DO201800144,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01999,,,Persona,kompatscherfranz,Kompatscher,Franz,M,,,,joint_declaration,,
34296,DO201800145,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00760,,,Persona,hochgruberkuenzermariamagdalena,Hochgruber Kuenzer,Maria Magdalena,F,,,,joint_declaration,,
34297,DO201800146,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00486,,,Persona,colliandreas,Colli,Andreas,M,,,,joint_declaration,,
34298,DO201800147,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00688,,,Persona,gansbacherbernd,Gansbacher,Bernd,M,,,,joint_declaration,,
34299,DO201800148,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01106,,,Persona,reinalterjoachim,Reinalter,Joachim,M,,,,joint_declaration,,
34303,DO201800149,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00118,,,Società o professionista,,Markas srl,,,,,,joint_declaration,,
34316,DO201800150,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00832,,,Persona,mairklaus,Mair,Klaus,M,,,,joint_declaration,,
34336,DO201800151,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01197,,,Persona,schachergunter,Schacher,Gunter,M,,,,joint_declaration,,
34338,DO201800152,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00246,,,Persona,amhofmagdalena,Amhof,Magdalena,F,,,,joint_declaration,,
34339,DO201800153,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00246,,,Persona,amhofmagdalena,Amhof,Magdalena,F,,,,joint_declaration,,
34345,DO201800154,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01274,,,Persona,tauberhelmut,Tauber,Helmut,M,,,,joint_declaration,,
34361,DO201800155,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00759,,,Persona,hagerhanspeter,Hager,Hans Peter,M,,,,joint_declaration,,
34383,DO201800156,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00782,,,Persona,ladurnerjasmin,Ladurner,Jasmin,F,,,,joint_declaration,,
34646,DO201800157,5000,"500,00-5.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01253,,PE00883,Parlamentare o membro del Governo,stegerdieter,Steger,Dieter,M,,,,joint_declaration,,
33623,DO201800158,5000,"500,00-5.000,00",,contribution,2018,,,RE00081,PE00659,Parlamentare o membro del Governo,orlandoandrea,Orlando,Andrea,Partito Democratico,DO00241,,,Persona,alpapieroguido,Alpa,Piero Guido,M,,,,joint_declaration,,
33776,DO201800159,5000,"500,00-5.000,00",,contribution,2018,,,RE00032,PE00077,Parlamentare o membro del Governo,berniniannamaria,Bernini,Annamaria,Forza Italia,DO01063,,,Persona,pizzarottipaolo,Pizzarotti,Paolo,M,,,,joint_declaration,,
34201,DO201800160,5000,"500,00-5.000,00",,contribution,2018,,,RE00098,PE00889,Parlamentare o membro del Governo,tabaccibruno,Tabacci,Bruno,Centro Democratico,DO00263,,,Persona,aspertigiuliano,Asperti,Giuliano,M,,,,joint_declaration,,
34204,DO201800161,5000,"500,00-5.000,00",,contribution,2018,,,RE00046,PE00235,Parlamentare o membro del Governo,contefederico,Conte,Federico,Liberi e Uguali,DO00771,,,Persona,iovienogiovanni,Iovieno,Giovanni,M,,,,joint_declaration,,
34204,DO201800162,5000,"500,00-5.000,00",,contribution,2018,,,RE00046,PE00235,Parlamentare o membro del Governo,contefederico,Conte,Federico,Liberi e Uguali,DO00497,,,Persona,contecarmelo,Conte,Carmelo,M,,,,joint_declaration,,
33858,DO201800163,5000,"500,00-5.000,00",,contribution,2018,,,RE00077,PE00631,Parlamentare o membro del Governo,mulegiorgio,Mulè,Giorgio,Forza Italia,DO01174,,,Persona,salmonifiammetta,Salmoni,Fiammetta,F,,,,joint_declaration,,
34051,DO201800164,5000,"500,00-5.000,00",,contribution,2018,,,RE00059,PE00416,Parlamentare o membro del Governo,gallonemariaalessandra,Gallone,Maria Alessandra,Forza Italia,DO00226,,,Persona,abbatesciannibianca,Abbatescianni,Bianca,F,,,,joint_declaration,,
32370,DO201800165,5000,"500,00-5.000,00",,contribution,2018,,,RE00026,PE00013,Parlamentare o membro del Governo,alberticasellatimariaelisabetta,Alberti Casellati,Maria Elisabetta,Forza Italia,DO01353,,,Persona,vittadellomanuela,Vittadello,Manuela,F,,,,joint_declaration,,
33989,DO201800166,5000,"500,00-5.000,00",,contribution,2018,,,RE00079,PE00644,Parlamentare o membro del Governo,nenciniriccardo,Nencini,Riccardo,Partito Socialista Italiano,DO00686,,,Persona,gamberalevitoalfonso,Gamberale,Vito Alfonso,M,,,,joint_declaration,,
33756,DO201800167,5000,"500,00-5.000,00",,contribution,2018,,,RE00044,PE00188,Parlamentare o membro del Governo,cassinelliroberto,Cassinelli,Roberto,Forza Italia,DO00740,,,Persona,gozziantonio,Gozzi,Antonio,M,,,,joint_declaration,,
34503,DO201800169,5100,"5.000,01-10.000,00",,contribution,2018,,,RE00005,,Partito o movimento politico,,Articolo 1,,Articolo 1,DO00533,,,Persona,dattorrealfredo,D'Attorre,Alfredo,M,,,,joint_declaration,,
33757,DO201800170,"5127,2","5.000,01-10.000,00",,contribution,2018,,,RE00044,PE00188,Parlamentare o membro del Governo,cassinelliroberto,Cassinelli,Roberto,Forza Italia,DO00009,,,"Associazione, fondazione o comitato",,Comitato Change,,,,,,joint_declaration,,
34567,DO201800171,5171,"5.000,01-10.000,00",,contribution,2018,,,RE00001,,Partito o movimento politico,,Union Valdôtaine,,Union Valdôtaine,DO00609,,,Persona,farcozjoel,Farcoz,Joel,M,,,,joint_declaration,,
34262,DO201800172,5350,"5.000,01-10.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00807,,PE00515,Parlamentare o membro del Governo,lollobrigidafrancesco,Lollobrigida,Francesco,M,,,,joint_declaration,,
34327,DO201800173,5400,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01323,,PE00941,Parlamentare o membro del Governo,valentinivalentino,Valentini,Valentino,M,,,,joint_declaration,,
34683,DO201800174,5400,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01146,,PE00795,Parlamentare o membro del Governo,rossellocristina,Rossello,Cristina,F,,,,joint_declaration,,
34951,DO201800175,5400,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00413,,PE00164,Parlamentare o membro del Governo,caonroberto,Caon,Roberto,M,,,,joint_declaration,,
34965,DO201800176,5400,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00845,,PE00553,Parlamentare o membro del Governo,mangialavorigiuseppetommasovincenzo,Mangialavori,Giuseppe Tommaso Vincenzo,M,,,,joint_declaration,,
34469,DO201800177,5400,"5.000,01-10.000,00",,contribution,2018,,,RE00008,,Partito o movimento politico,,Fratelli d'Italia,,Fratelli d'Italia,DO00514,,,Persona,crosettoguido,Crosetto,Guido,M,,,,joint_declaration,,
35167,DO201800178,5500,"5.000,01-10.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00259,,,Persona,arlottitiziano,Arlotti,Tiziano,M,,,,joint_declaration,,
35193,DO201800179,5500,"5.000,01-10.000,00",,contribution,2018,,,RE00013,,Partito o movimento politico,,Partito Democratico,,Partito Democratico,DO00927,,,Persona,montronidaniele,Montroni,Daniele,M,,,,joint_declaration,,
34531,DO201800180,5600,"5.000,01-10.000,00",,contribution,2018,,,RE00019,,Gruppo parlamentare,,"Componente ""Minoranze linguistiche"" del Gruppo Misto",,Südtiroler Volkspartei,DO00702,,PE00426,Parlamentare o membro del Governo,gebhardrenate,Gebhard,Renate,F,,,,joint_declaration,,
34718,DO201800181,5600,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00949,,,Persona,mussolinialessandra,Mussolini,Alessandra,F,,,,joint_declaration,,
34109,DO201800182,5600,"5.000,01-10.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO00238,,,Persona,alfreiderdaniel,Alfreider,Daniel,M,,,,joint_declaration,,
34241,DO201800184,5700,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00623,,PE00364,Parlamentare o membro del Governo,ferraiolimarzia,Ferraioli,Marzia,F,,,,joint_declaration,,
34630,DO201800185,5775,"5.000,01-10.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01254,,,Persona,stirnerbrantschveronika,Stirner Brantsch,Veronika,F,,,,joint_declaration,,
34641,DO201800186,5781,"5.000,01-10.000,00",,contribution,2018,,,RE00017,,Partito o movimento politico,,Südtiroler Volkspartei,,Südtiroler Volkspartei,DO01362,,,Persona,wurzeralbert,Wurzer,Albert,M,,,,joint_declaration,,
34175,DO201800187,5785,"5.000,01-10.000,00",,contribution,2018,,,RE00012,,Partito o movimento politico,,Partito Autonomista Trentino Tirolese,,Partito Autonomista Trentino Tirolese,DO01152,,PE00798,Parlamentare o membro del Governo,rossiniemanuela,Rossini,Emanuela,F,,,,joint_declaration,,
34352,DO201800188,5800,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00315,,PE00072,Parlamentare o membro del Governo,berardiroberto,Berardi,Roberto,M,,,,joint_declaration,,
34993,DO201800189,5800,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01323,,PE00941,Parlamentare o membro del Governo,valentinivalentino,Valentini,Valentino,M,,,,joint_declaration,,
35295,DO201800190,"5842,5","5.000,01-10.000,00",,contribution,2018,,,RE00009,,Partito o movimento politico,,Lega,,Lega,DO01277,,,Persona,terziclaudiamaria,Terzi,Claudia Maria,F,,,,joint_declaration,,
34140,DO201800191,5900,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00293,,PE00054,Parlamentare o membro del Governo,bartolozzigiusi,Bartolozzi,Giusi,F,,,,joint_declaration,,
34145,DO201800192,5900,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01037,,PE00715,Parlamentare o membro del Governo,pettaringuidogermano,Pettarin,Guido Germano,M,,,,joint_declaration,,
34146,DO201800193,5900,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO01060,,PE00735,Parlamentare o membro del Governo,pittalispietro,Pittalis,Pietro,M,,,,joint_declaration,,
34308,DO201800194,5900,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00716,,PE00439,Parlamentare o membro del Governo,giacomettocarlo,Giacometto,Carlo,M,,,,joint_declaration,,
33649,DO201800195,6000,"5.000,01-10.000,00",,contribution,2018,,,RE00007,,Partito o movimento politico,,Forza Italia,,Forza Italia,DO00092,,,Società o professionista,,Giobet srl,,,,,,joint_declaration,,
33917,DO201800196,6000,"5.000,01-10.000,00",,contribution,2018,,,RE00054,PE00369,Parlamentare o membro del Governo,ferrazziandrea,Ferrazzi,Andrea,Partito Democratico,DO00213,,,Partito o movimento politico locale,,Partito Democratico Veneto,,,,,,joint_declaration,,
